XCoord;YCoord;NR;ADRESSE;TIEFE_M;GOK;AUFNDATUM;HERKUNFT;PHI;LAMBDA
1720524,005;5952968,518;4065;Rechbauerstr. 65-Hof;1,7;361,399994;31.12.1899;Stadt Graz - Stadtvermessung;47,066704;15,45573
1720597,27;5952969,344;3967;Krenng. 7-Ost (K7/I);15;361,700012;31.12.1899;Stadt Graz - Stadtvermessung;47,066708;15,456388
1717661,491;5952954,847;1939;Albert-Schweitzer-G.1(43);2;348,700012;31.12.1899;Stadt Graz - Stadtvermessung;47,06662;15,430016
1714436,254;5952918,252;2228;Karl-Morrestr.63-Südwestecke(II);1,5;363,100006;31.12.1899;Stadt Graz - Stadtvermessung;47,066395;15,401043
1720035,532;5952983,571;3795;Mandellstr. 31;2,8;356,100006;31.12.1899;Stadt Graz - Stadtvermessung;47,066795;15,451342
1714475,798;5952920,196;2227;Karl-Morrestr.63-Ostseite(I);1,5;362,899994;31.12.1899;Stadt Graz - Stadtvermessung;47,066406;15,401398
1720013,536;5952984,792;3794;Mandellstr. 32;1,2;356;31.12.1899;Stadt Graz - Stadtvermessung;47,066803;15,451144
1717381,124;5952955,996;1931;Rösselmühlg.28;2,16;349,899994;31.12.1899;Stadt Graz - Stadtvermessung;47,066628;15,427497
1719724,272;5952982,975;3589;Sparbersbachg. 11;3,5;354,799988;31.12.1899;Stadt Graz - Stadtvermessung;47,066792;15,448546
1716648,449;5952950,371;1233;Steinfeldg./Eggenbergergürtel;1,8;357,600006;31.12.1899;Stadt Graz - Stadtvermessung;47,066593;15,420916
1716953,228;5952953,941;1669;Idlhofg. 61;0,6;351,100006;31.12.1899;Stadt Graz - Stadtvermessung;47,066612;15,423654
1720509,204;5952994,812;4064;Rechbauerstr. 63-Hof;2,4;361,600006;31.12.1899;Stadt Graz - Stadtvermessung;47,066864;15,455597
1718019,652;5952967,821;1896;Storchg.4;0,9;348,799988;31.12.1899;Stadt Graz - Stadtvermessung;47,0667;15,433233
1717409,194;5952962,203;1930;Rösselmühlg.26;2,33;349,600006;31.12.1899;Stadt Graz - Stadtvermessung;47,066666;15,42775
1718146,817;5952970,762;1835;Grieskai/Schiffg.3-Murseite(G1);3,2;349,600006;31.12.1899;Stadt Graz - Stadtvermessung;47,066715;15,434376
1714839,08;5952933,362;2223;Heinrich-Heine-Str.35(S16);1,8;362,799988;31.12.1899;Stadt Graz - Stadtvermessung;47,066486;15,404661
1719855,631;5952991,819;4100;Schörgelgasse 11;3,2;355,100006;21.03.1995;Stadt Graz - Stadtvermessung;47,066845;15,449726
1721292,211;5953008,026;4509;Marktgasse 3;3,7;367,100006;06.08.2002;Stadt Graz - Stadtvermessung;47,066944;15,462631
1717664,555;5952968,114;1938;Albert-Schweitzer-G./Rösselmühlg.(42);2;348,799988;31.12.1899;Stadt Graz - Stadtvermessung;47,0667;15,430043
1719399,323;5952988,092;3533;Reitschulg. 18/20;1,6;353,299988;31.12.1899;Stadt Graz - Stadtvermessung;47,066822;15,445627
1720742,254;5953004,79;3961;Krenng. 17-Strassenmitte;2,2;362,899994;31.12.1899;Stadt Graz - Stadtvermessung;47,066925;15,45769
1717551,843;5952969,744;1926;Rösselmühlg.15;2,3;349,100006;31.12.1899;Stadt Graz - Stadtvermessung;47,066711;15,42903
1719751,214;5952997,982;3590;Sparbersbachg. 13;2,5;355;31.12.1899;Stadt Graz - Stadtvermessung;47,066883;15,448788
1714595,741;5952939,273;2225;Seidenhofstr.32-Nordwestecke(S36);1,2;362,700012;31.12.1899;Stadt Graz - Stadtvermessung;47,066525;15,402475
1717647,184;5952975,262;1923;Rösselmühlg.9;0,8;348,899994;31.12.1899;Stadt Graz - Stadtvermessung;47,066746;15,429887
1720007,041;5953002,359;3793;Mandellstr. 29;2,6;355,899994;31.12.1899;Stadt Graz - Stadtvermessung;47,06691;15,451086
1717467,967;5952974,648;1929;Rösselmühlg.22;2,5;349,299988;31.12.1899;Stadt Graz - Stadtvermessung;47,066742;15,428277
1719977,834;5953006,438;3598;Mandellstr. 30;1,6;356,200012;31.12.1899;Stadt Graz - Stadtvermessung;47,066936;15,450824
1720776,424;5953015,465;3958;Krenng. 20;3,75;363,5;31.12.1899;Stadt Graz - Stadtvermessung;47,06699;15,457997
1720747,669;5953018,081;3960;Krenng. 17;2,4;363;31.12.1899;Stadt Graz - Stadtvermessung;47,067005;15,457739
1717502,317;5952982,398;1928;Rösselmühlg.20;2,51;349,299988;31.12.1899;Stadt Graz - Stadtvermessung;47,066788;15,428586
1717598,293;5952983,514;1924;Rösselmühlg.14;1,8;349,100006;31.12.1899;Stadt Graz - Stadtvermessung;47,066795;15,429448
1719770,73;5953008,495;3591;Sparbersbachg. 15;3,9;355,299988;31.12.1899;Stadt Graz - Stadtvermessung;47,066948;15,448963
1720888,322;5953021,134;3986;Eduard-Richter-G. 10;3;364,299988;31.12.1899;Stadt Graz - Stadtvermessung;47,067024;15,459002
1717578,93;5952984,759;1925;Rösselmühlg.16;1,5;349,100006;31.12.1899;Stadt Graz - Stadtvermessung;47,066803;15,429274
1719368,637;5953005,382;3532;Reitschulg. 23;1,5;353,299988;31.12.1899;Stadt Graz - Stadtvermessung;47,066929;15,445352
1717544,329;5952985,827;1927;Rösselmühlg.18;1,8;349,200012;31.12.1899;Stadt Graz - Stadtvermessung;47,066811;15,428964
1719968,078;5953013,677;4229;Mandellstr. 30;2,5;356,200012;02.10.1999;Stadt Graz - Stadtvermessung;47,066978;15,450736
1718100,242;5952993,745;1899;Schiffg.6-Nord(S1);1,57;348,700012;31.12.1899;Stadt Graz - Stadtvermessung;47,066856;15,433957
1721348,815;5953030,71;4179;Plüddemanngasse 29a (Schulgasse);3,5;367,899994;13.08.1997;Stadt Graz - Stadtvermessung;47,067085;15,46314
1718849,139;5953003,844;1555;Schmiedg.42-Str.mitte-Nordwest(Sch/A);4;351,700012;31.12.1899;Stadt Graz - Stadtvermessung;47,066917;15,440684
1719329,322;5953009,344;3530;Reitschulg. 17/19;1,2;353,299988;31.12.1899;Stadt Graz - Stadtvermessung;47,066952;15,444998
1719347,924;5953009,556;3531;Reitschulg. 21;1,6;353,399994;31.12.1899;Stadt Graz - Stadtvermessung;47,066956;15,445166
1718020,647;5952995,764;1897;Storchg.5;1;348,600006;31.12.1899;Stadt Graz - Stadtvermessung;47,066872;15,433242
1717673,791;5952993,212;1855;Rösselmühlg./Granateng.(G/R);2,15;348,899994;31.12.1899;Stadt Graz - Stadtvermessung;47,066853;15,430126
1719166,194;5953010,418;2034;Jakominiplatz14/Hof;0,7;352,600006;31.12.1899;Stadt Graz - Stadtvermessung;47,066959;15,443533
1720768,487;5953030,076;3959;Krenng. 19;2,2;363,399994;31.12.1899;Stadt Graz - Stadtvermessung;47,067081;15,457927
1719959,621;5953022,402;3596;Mandellstr. 28;1,85;356,200012;14.10.1975;Stadt Graz - Stadtvermessung;47,067032;15,45066
1719976,919;5953022,598;3597;Mandellstr. 25;2,8;356,100006;31.12.1899;Stadt Graz - Stadtvermessung;47,067036;15,450815
1718697,452;5953312,292;1510;Schmiedg. 19;3,8;349,899994;31.12.1899;Stadt Graz - Stadtvermessung;47,068806;15,439322
